REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.mockito.BDDMockito$BDDStubberImpl	willThrow(java.lang.Class)	mockitoStubber	org.mockito.BDDMockito$BDDStubberImpl	SOURCE
org.mockito.BDDMockito$BDDStubberImpl	willThrow(java.lang.Class,java.lang.Class[])	mockitoStubber	org.mockito.BDDMockito$BDDStubberImpl	SOURCE
org.mockito.BDDMockito$BDDStubberImpl	willCallRealMethod()	mockitoStubber	org.mockito.BDDMockito$BDDStubberImpl	SOURCE
org.mockito.Mockito	mock(java.lang.Class,java.lang.String)	RETURNS_DEFAULTS	org.mockito.Mockito	SOURCE
org.mockito.Mockito	mockingDetails(java.lang.Object)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	mock(java.lang.Class,org.mockito.MockSettings)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	spy(T)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	spy(T)	CALLS_REAL_METHODS	org.mockito.Mockito	SOURCE
org.mockito.Mockito	spy(java.lang.Class)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	spy(java.lang.Class)	CALLS_REAL_METHODS	org.mockito.Mockito	SOURCE
org.mockito.Mockito	mockStatic(java.lang.Class,org.mockito.MockSettings)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	mockConstructionWithAnswer(java.lang.Class,org.mockito.stubbing.Answer,org.mockito.stubbing.Answer[])	length	Array	SOURCE
org.mockito.Mockito	mockConstructionWithAnswer(java.lang.Class,org.mockito.stubbing.Answer,org.mockito.stubbing.Answer[])	length	Array	SOURCE
org.mockito.Mockito	mockConstructionWithAnswer(java.lang.Class,org.mockito.stubbing.Answer,org.mockito.stubbing.Answer[])	length	Array	SOURCE
org.mockito.Mockito	mockConstruction(java.lang.Class,java.util.function.Function,org.mockito.MockedConstruction.MockInitializer)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	when(T)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	verify(T)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	verify(T,org.mockito.verification.VerificationMode)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	reset(T[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	clearInvocations(T[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	verifyNoMoreInteractions(java.lang.Object[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	verifyZeroInteractions(java.lang.Object[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	verifyNoInteractions(java.lang.Object[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	doThrow(java.lang.Throwable[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	doThrow(java.lang.Class)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	doThrow(java.lang.Class,java.lang.Class[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	doCallRealMethod()	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	doAnswer(org.mockito.stubbing.Answer)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	doNothing()	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	doReturn(java.lang.Object)	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	doReturn(java.lang.Object,java.lang.Object[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	inOrder(java.lang.Object[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	ignoreStubs(java.lang.Object[])	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	validateMockitoUsage()	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.Mockito	withSettings()	RETURNS_DEFAULTS	org.mockito.Mockito	SOURCE
org.mockito.Mockito	lenient()	MOCKITO_CORE	org.mockito.Mockito	SOURCE
org.mockito.internal.util.MockUtil	typeMockabilityOf(java.lang.Class)	mockMaker	org.mockito.internal.util.MockUtil	SOURCE
org.mockito.internal.util.MockUtil	createMock(org.mockito.mock.MockCreationSettings)	mockMaker	org.mockito.internal.util.MockUtil	SOURCE
org.mockito.internal.util.MockUtil	createMock(org.mockito.mock.MockCreationSettings)	mockMaker	org.mockito.internal.util.MockUtil	SOURCE
org.mockito.internal.util.MockUtil	createMock(org.mockito.mock.MockCreationSettings)	mockMaker	org.mockito.internal.util.MockUtil	SOURCE
org.mockito.internal.util.MockUtil	resetMock(T)	mockMaker	org.mockito.internal.util.MockUtil	SOURCE
org.mockito.internal.util.MockUtil	getMockHandler(T)	mockMaker	org.mockito.internal.util.MockUtil	SOURCE
org.mockito.internal.util.MockUtil	isSpy(java.lang.Object)	CALLS_REAL_METHODS	org.mockito.Mockito	SOURCE
org.mockito.internal.util.MockUtil	isMock(java.lang.Object)	mockMaker	org.mockito.internal.util.MockUtil	SOURCE
org.mockito.internal.util.MockUtil	createStaticMock(java.lang.Class,org.mockito.mock.MockCreationSettings)	mockMaker	org.mockito.internal.util.MockUtil	SOURCE
org.mockito.internal.util.MockUtil	createConstructionMock(java.lang.Class,java.util.function.Function,org.mockito.MockedConstruction.MockInitializer)	mockMaker	org.mockito.internal.util.MockUtil	SOURCE
org.mockito.internal.MockitoCore	mock(java.lang.Class,org.mockito.MockSettings)	class	org.mockito.internal.creation.MockSettingsImpl	SOURCE
org.mockito.internal.MockitoCore	mock(java.lang.Class,org.mockito.MockSettings)	class	org.mockito.internal.creation.MockSettingsImpl	SOURCE
org.mockito.internal.MockitoCore	mockStatic(java.lang.Class,org.mockito.MockSettings)	class	org.mockito.internal.creation.MockSettingsImpl	SOURCE
org.mockito.internal.MockitoCore	mockStatic(java.lang.Class,org.mockito.MockSettings)	class	org.mockito.internal.creation.MockSettingsImpl	SOURCE
org.mockito.internal.MockitoCore	mockConstruction(java.lang.Class,java.util.function.Function,org.mockito.MockedConstruction.MockInitializer)	class	org.mockito.internal.creation.MockSettingsImpl	SOURCE
org.mockito.internal.MockitoCore	mockConstruction(java.lang.Class,java.util.function.Function,org.mockito.MockedConstruction.MockInitializer)	class	org.mockito.internal.creation.MockSettingsImpl	SOURCE
org.mockito.internal.MockitoCore	assertMocksNotEmpty(java.lang.Object[])	length	Array	SOURCE
org.mockito.internal.MockitoCore	inOrder(java.lang.Object[])	length	Array	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	InvocationContainerImpl(org.mockito.mock.MockCreationSettings)	registeredInvocations	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	InvocationContainerImpl(org.mockito.mock.MockCreationSettings)	this	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	InvocationContainerImpl(org.mockito.mock.MockCreationSettings)	mockStrictness	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	InvocationContainerImpl(org.mockito.mock.MockCreationSettings)	this	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	InvocationContainerImpl(org.mockito.mock.MockCreationSettings)	doAnswerStyleStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	InvocationContainerImpl(org.mockito.mock.MockCreationSettings)	this	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	setInvocationForPotentialStubbing(org.mockito.invocation.MatchableInvocation)	registeredInvocations	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	setInvocationForPotentialStubbing(org.mockito.invocation.MatchableInvocation)	invocationForStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	setInvocationForPotentialStubbing(org.mockito.invocation.MatchableInvocation)	this	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	resetInvocationForPotentialStubbing(org.mockito.invocation.MatchableInvocation)	invocationForStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	resetInvocationForPotentialStubbing(org.mockito.invocation.MatchableInvocation)	this	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	addAnswer(org.mockito.stubbing.Answer,org.mockito.quality.Strictness)	registeredInvocations	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	addAnswer(org.mockito.stubbing.Answer,boolean,org.mockito.quality.Strictness)	invocationForStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	addAnswer(org.mockito.stubbing.Answer,boolean,org.mockito.quality.Strictness)	stubbed	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	addAnswer(org.mockito.stubbing.Answer,boolean,org.mockito.quality.Strictness)	stubbed	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	addAnswer(org.mockito.stubbing.Answer,boolean,org.mockito.quality.Strictness)	mockStrictness	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	addAnswer(org.mockito.stubbing.Answer,boolean,org.mockito.quality.Strictness)	this	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	addAnswer(org.mockito.stubbing.Answer,boolean,org.mockito.quality.Strictness)	stubbed	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	addAnswer(org.mockito.stubbing.Answer,boolean,org.mockito.quality.Strictness)	invocationForStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	addAnswer(org.mockito.stubbing.Answer,boolean,org.mockito.quality.Strictness)	stubbed	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	findAnswerFor(org.mockito.invocation.Invocation)	stubbed	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	findAnswerFor(org.mockito.invocation.Invocation)	stubbed	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	setAnswersForStubbing(java.util.List,org.mockito.quality.Strictness)	doAnswerStyleStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	hasAnswersForStubbing()	doAnswerStyleStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	hasInvocationForPotentialStubbing()	registeredInvocations	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	setMethodForStubbing(org.mockito.invocation.MatchableInvocation)	invocationForStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	setMethodForStubbing(org.mockito.invocation.MatchableInvocation)	doAnswerStyleStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	setMethodForStubbing(org.mockito.invocation.MatchableInvocation)	doAnswerStyleStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	setMethodForStubbing(org.mockito.invocation.MatchableInvocation)	doAnswerStyleStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	setMethodForStubbing(org.mockito.invocation.MatchableInvocation)	doAnswerStyleStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	toString()	invocationForStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	getInvocations()	registeredInvocations	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	clearInvocations()	registeredInvocations	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	getStubbingsDescending()	stubbed	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	getStubbingsAscending()	stubbed	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	invokedMock()	invocationForStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.InvocationContainerImpl	getInvocationForStubbing()	invocationForStubbing	org.mockito.internal.stubbing.InvocationContainerImpl	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	StubbedInvocationMatcher(org.mockito.stubbing.Answer,org.mockito.invocation.MatchableInvocation,org.mockito.quality.Strictness)	strictness	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	StubbedInvocationMatcher(org.mockito.stubbing.Answer,org.mockito.invocation.MatchableInvocation,org.mockito.quality.Strictness)	this	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	StubbedInvocationMatcher(org.mockito.stubbing.Answer,org.mockito.invocation.MatchableInvocation,org.mockito.quality.Strictness)	answers	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	StubbedInvocationMatcher(org.mockito.stubbing.Answer,org.mockito.invocation.MatchableInvocation,org.mockito.quality.Strictness)	this	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	answer(org.mockito.invocation.InvocationOnMock)	answers	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	answer(org.mockito.invocation.InvocationOnMock)	answers	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	answer(org.mockito.invocation.InvocationOnMock)	answers	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	answer(org.mockito.invocation.InvocationOnMock)	answers	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	addAnswer(org.mockito.stubbing.Answer)	answers	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	markStubUsed(org.mockito.invocation.DescribedInvocation)	usedAt	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	markStubUsed(org.mockito.invocation.DescribedInvocation)	this	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	wasUsed()	usedAt	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	toString()	super	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	toString()	answers	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.StubbedInvocationMatcher	getStrictness()	strictness	org.mockito.internal.stubbing.StubbedInvocationMatcher	SOURCE
org.mockito.internal.stubbing.DoAnswerStyleStubbing	setAnswers(java.util.List,org.mockito.quality.Strictness)	stubbingStrictness	org.mockito.internal.stubbing.DoAnswerStyleStubbing	SOURCE
org.mockito.internal.stubbing.DoAnswerStyleStubbing	setAnswers(java.util.List,org.mockito.quality.Strictness)	this	org.mockito.internal.stubbing.DoAnswerStyleStubbing	SOURCE
org.mockito.internal.stubbing.DoAnswerStyleStubbing	setAnswers(java.util.List,org.mockito.quality.Strictness)	answers	org.mockito.internal.stubbing.DoAnswerStyleStubbing	SOURCE
org.mockito.internal.stubbing.DoAnswerStyleStubbing	setAnswers(java.util.List,org.mockito.quality.Strictness)	this	org.mockito.internal.stubbing.DoAnswerStyleStubbing	SOURCE
org.mockito.internal.stubbing.DoAnswerStyleStubbing	isSet()	answers	org.mockito.internal.stubbing.DoAnswerStyleStubbing	SOURCE
org.mockito.internal.stubbing.DoAnswerStyleStubbing	clear()	answers	org.mockito.internal.stubbing.DoAnswerStyleStubbing	SOURCE
org.mockito.internal.stubbing.DoAnswerStyleStubbing	clear()	stubbingStrictness	org.mockito.internal.stubbing.DoAnswerStyleStubbing	SOURCE
org.mockito.internal.stubbing.DoAnswerStyleStubbing	getAnswers()	answers	org.mockito.internal.stubbing.DoAnswerStyleStubbing	SOURCE
org.mockito.internal.stubbing.DoAnswerStyleStubbing	getStubbingStrictness()	stubbingStrictness	org.mockito.internal.stubbing.DoAnswerStyleStubbing	SOURCE
org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	RemoveNotMatching(org.mockito.invocation.MatchableInvocation)	wanted	org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	SOURCE
org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	RemoveNotMatching(org.mockito.invocation.MatchableInvocation)	this	org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	SOURCE
org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	isOut(org.mockito.invocation.Invocation)	wanted	org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	SOURCE
org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	RemoveUnverifiedInOrder(org.mockito.internal.verification.api.InOrderContext)	orderingContext	org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	SOURCE
org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	RemoveUnverifiedInOrder(org.mockito.internal.verification.api.InOrderContext)	this	org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	SOURCE
org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	isOut(org.mockito.invocation.Invocation)	orderingContext	org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	SOURCE
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool	getSuspiciouslyNotMatchingArgsIndexes(java.util.List,java.lang.Object[])	length	Array	SOURCE
org.mockito.internal.verification.Times	Times(int)	wantedCount	org.mockito.internal.verification.Times	SOURCE
