id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
318	org.mockito.internal.exceptions.Reporter	incorrectUseOfAdditionalMatchers(java.lang.String,int,java.util.Collection<org.mockito.internal.matchers.LocalizedMatcher>)	0	3	[false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
319	org.mockito.internal.exceptions.Reporter	stubPassedToVerify(java.lang.Object)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
320	org.mockito.internal.exceptions.Reporter	reportNoSubMatchersFound(java.lang.String)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
321	org.mockito.internal.exceptions.Reporter	locationsOf(java.util.Collection<org.mockito.internal.matchers.LocalizedMatcher>)	0	1	[false]	false	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
322	org.mockito.internal.exceptions.Reporter	argumentsAreDifferent(java.lang.String,java.util.List<java.lang.String>,java.util.List<org.mockito.invocation.Location>)	0	3	[false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
323	org.mockito.internal.exceptions.Reporter	wantedButNotInvoked(org.mockito.invocation.DescribedInvocation)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
324	org.mockito.internal.exceptions.Reporter	wantedButNotInvoked(org.mockito.invocation.DescribedInvocation,java.util.List<? extends org.mockito.invocation.DescribedInvocation>)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
325	org.mockito.internal.exceptions.Reporter	createWantedButNotInvokedMessage(org.mockito.invocation.DescribedInvocation)	0	1	[false]	false	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
326	org.mockito.internal.exceptions.Reporter	wantedButNotInvokedInOrder(org.mockito.invocation.DescribedInvocation,org.mockito.invocation.DescribedInvocation)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
327	org.mockito.internal.exceptions.Reporter	tooManyActualInvocations(int,int,org.mockito.invocation.DescribedInvocation,java.util.List<org.mockito.invocation.Location>)	0	4	[false, false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
328	org.mockito.internal.exceptions.Reporter	createTooManyInvocationsMessage(int,int,org.mockito.invocation.DescribedInvocation,java.util.List<org.mockito.invocation.Location>)	0	4	[false, false, false, false]	false	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
329	org.mockito.internal.exceptions.Reporter	neverWantedButInvoked(org.mockito.invocation.DescribedInvocation,java.util.List<org.mockito.invocation.Location>)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
330	org.mockito.internal.exceptions.Reporter	tooManyActualInvocationsInOrder(int,int,org.mockito.invocation.DescribedInvocation,java.util.List<org.mockito.invocation.Location>)	0	4	[false, false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
331	org.mockito.internal.exceptions.Reporter	createAllLocationsMessage(java.util.List<org.mockito.invocation.Location>)	0	1	[false]	false	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
332	org.mockito.internal.exceptions.Reporter	createTooFewInvocationsMessage(org.mockito.internal.reporting.Discrepancy,org.mockito.invocation.DescribedInvocation,java.util.List<org.mockito.invocation.Location>)	0	3	[false, false, false]	false	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
333	org.mockito.internal.exceptions.Reporter	tooFewActualInvocations(org.mockito.internal.reporting.Discrepancy,org.mockito.invocation.DescribedInvocation,java.util.List<org.mockito.invocation.Location>)	0	3	[false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
334	org.mockito.internal.exceptions.Reporter	tooFewActualInvocationsInOrder(org.mockito.internal.reporting.Discrepancy,org.mockito.invocation.DescribedInvocation,java.util.List<org.mockito.invocation.Location>)	0	3	[false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
335	org.mockito.internal.exceptions.Reporter	noMoreInteractionsWanted(org.mockito.invocation.Invocation,java.util.List<org.mockito.internal.exceptions.VerificationAwareInvocation>)	0	2	[true, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
336	org.mockito.internal.exceptions.Reporter	noMoreInteractionsWantedInOrder(org.mockito.invocation.Invocation)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
337	org.mockito.internal.exceptions.Reporter	noInteractionsWanted(java.lang.Object,java.util.List<org.mockito.internal.exceptions.VerificationAwareInvocation>)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
338	org.mockito.internal.exceptions.Reporter	cannotMockClass(java.lang.Class<?>,java.lang.String)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
339	org.mockito.internal.exceptions.Reporter	cannotStubVoidMethodWithAReturnValue(java.lang.String)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
340	org.mockito.internal.exceptions.Reporter	onlyVoidMethodsCanBeSetToDoNothing()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
341	org.mockito.internal.exceptions.Reporter	wrongTypeOfReturnValue(java.lang.String,java.lang.String,java.lang.String)	0	3	[false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
342	org.mockito.internal.exceptions.Reporter	wrongTypeReturnedByDefaultAnswer(java.lang.Object,java.lang.String,java.lang.String,java.lang.String)	0	4	[false, false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
343	org.mockito.internal.exceptions.Reporter	wantedAtMostX(int,int)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
344	org.mockito.internal.exceptions.Reporter	misplacedArgumentMatcher(java.util.List<org.mockito.internal.matchers.LocalizedMatcher>)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
345	org.mockito.internal.exceptions.Reporter	smartNullPointerException(java.lang.String,org.mockito.invocation.Location)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
346	org.mockito.internal.exceptions.Reporter	noArgumentValueWasCaptured()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
347	org.mockito.internal.exceptions.Reporter	extraInterfacesDoesNotAcceptNullParameters()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
348	org.mockito.internal.exceptions.Reporter	extraInterfacesAcceptsOnlyInterfaces(java.lang.Class<?>)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
349	org.mockito.internal.exceptions.Reporter	extraInterfacesCannotContainMockedType(java.lang.Class<?>)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
350	org.mockito.internal.exceptions.Reporter	extraInterfacesRequiresAtLeastOneInterface()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
351	org.mockito.internal.exceptions.Reporter	mockedTypeIsInconsistentWithSpiedInstanceType(java.lang.Class<?>,java.lang.Object)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
352	org.mockito.internal.exceptions.Reporter	cannotCallAbstractRealMethod()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
353	org.mockito.internal.exceptions.Reporter	cannotVerifyToString()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
354	org.mockito.internal.exceptions.Reporter	moreThanOneAnnotationNotAllowed(java.lang.String)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
355	org.mockito.internal.exceptions.Reporter	unsupportedCombinationOfAnnotations(java.lang.String,java.lang.String)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
356	org.mockito.internal.exceptions.Reporter	cannotInitializeForSpyAnnotation(java.lang.String,java.lang.Exception)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
357	org.mockito.internal.exceptions.Reporter	cannotInitializeForInjectMocksAnnotation(java.lang.String,java.lang.String)	0	2	[false, true]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
358	org.mockito.internal.exceptions.Reporter	atMostAndNeverShouldNotBeUsedWithTimeout()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
359	org.mockito.internal.exceptions.Reporter	fieldInitialisationThrewException(java.lang.reflect.Field,java.lang.Throwable)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
360	org.mockito.internal.exceptions.Reporter	methodDoesNotAcceptParameter(java.lang.String,java.lang.String)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
361	org.mockito.internal.exceptions.Reporter	requiresAtLeastOneListener(java.lang.String)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
362	org.mockito.internal.exceptions.Reporter	invocationListenerThrewException(org.mockito.listeners.InvocationListener,java.lang.Throwable)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
363	org.mockito.internal.exceptions.Reporter	cannotInjectDependency(java.lang.reflect.Field,java.lang.Object,java.lang.Exception)	0	3	[false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
364	org.mockito.internal.exceptions.Reporter	exceptionCauseMessageIfAvailable(java.lang.Exception)	0	1	[false]	true	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
365	org.mockito.internal.exceptions.Reporter	mockedTypeIsInconsistentWithDelegatedInstanceType(java.lang.Class<?>,java.lang.Object)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
366	org.mockito.internal.exceptions.Reporter	spyAndDelegateAreMutuallyExclusive()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
367	org.mockito.internal.exceptions.Reporter	invalidArgumentRangeAtIdentityAnswerCreationTime()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
368	org.mockito.internal.exceptions.Reporter	invalidArgumentPositionRangeAtInvocationTime(org.mockito.invocation.InvocationOnMock,boolean,int)	0	3	[false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
369	org.mockito.internal.exceptions.Reporter	possibleArgumentTypesOf(org.mockito.invocation.InvocationOnMock)	0	1	[false]	false	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
370	org.mockito.internal.exceptions.Reporter	wrongTypeOfArgumentToReturn(org.mockito.invocation.InvocationOnMock,java.lang.String,java.lang.Class<?>,int)	0	4	[false, false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
371	org.mockito.internal.exceptions.Reporter	defaultAnswerDoesNotAcceptNullParameter()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
372	org.mockito.internal.exceptions.Reporter	serializableWontWorkForObjectsThatDontImplementSerializable(java.lang.Class<?>)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
373	org.mockito.internal.exceptions.Reporter	delegatedMethodHasWrongReturnType(java.lang.reflect.Method,java.lang.reflect.Method,java.lang.Object,java.lang.Object)	0	4	[false, false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
374	org.mockito.internal.exceptions.Reporter	delegatedMethodDoesNotExistOnDelegate(java.lang.reflect.Method,java.lang.Object,java.lang.Object)	0	3	[false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
375	org.mockito.internal.exceptions.Reporter	usingConstructorWithFancySerializable(org.mockito.mock.SerializableMode)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
376	org.mockito.internal.exceptions.Reporter	cannotCreateTimerWithNegativeDurationTime(long)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
377	org.mockito.internal.exceptions.Reporter	notAnException()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
378	org.mockito.internal.exceptions.Reporter	formatUnncessaryStubbingException(java.lang.Class<?>,java.util.Collection<org.mockito.invocation.Invocation>)	0	2	[true, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
379	org.mockito.internal.exceptions.Reporter	unncessaryStubbingException(java.util.List<org.mockito.invocation.Invocation>)	0	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
380	org.mockito.internal.exceptions.Reporter	potentialStubbingProblem(org.mockito.invocation.Invocation,java.util.Collection<org.mockito.invocation.Invocation>)	0	2	[false, false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
381	org.mockito.internal.exceptions.Reporter	redundantMockitoListener(java.lang.String)	0	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
382	org.mockito.internal.exceptions.Reporter	unfinishedMockingSession()	0	0	[]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java
383	org.mockito.internal.matchers.CapturingMatcher	matches(java.lang.Object)	23	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/matchers/CapturingMatcher.java
384	org.mockito.internal.matchers.CapturingMatcher	toString()	2	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/matchers/CapturingMatcher.java
385	org.mockito.internal.matchers.CapturingMatcher	getLastValue()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/matchers/CapturingMatcher.java
386	org.mockito.internal.matchers.CapturingMatcher	getAllValues()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/matchers/CapturingMatcher.java
387	org.mockito.internal.matchers.CapturingMatcher	captureFrom(java.lang.Object)	388	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/matchers/CapturingMatcher.java
388	org.mockito.internal.matchers.CapturesArguments	captureFrom(java.lang.Object)	0	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/matchers/CapturesArguments.java
389	org.mockito.internal.reporting.Discrepancy	Discrepancy(int,int)	0	2	[false, false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/reporting/Discrepancy.java
390	org.mockito.internal.reporting.Discrepancy	getWantedCount()	0	0	[]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/reporting/Discrepancy.java
391	org.mockito.internal.reporting.Discrepancy	getPluralizedWantedCount()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/reporting/Discrepancy.java
392	org.mockito.internal.reporting.Discrepancy	getActualCount()	0	0	[]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/reporting/Discrepancy.java
393	org.mockito.internal.reporting.Discrepancy	getPluralizedActualCount()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/reporting/Discrepancy.java
394	org.mockito.internal.exceptions.VerificationAwareInvocation	isVerified()	0	0	[]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/exceptions/VerificationAwareInvocation.java
395	org.mockito.exceptions.verification.MoreThanAllowedActualInvocations	MoreThanAllowedActualInvocations(java.lang.String)	0	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/exceptions/verification/MoreThanAllowedActualInvocations.java
396	org.mockito.exceptions.misusing.UnnecessaryStubbingException	UnnecessaryStubbingException(java.lang.String)	0	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/exceptions/misusing/UnnecessaryStubbingException.java
397	org.mockito.internal.invocation.ArgumentsProcessor	expandArgs(org.mockito.internal.invocation.MockitoMethod,java.lang.Object[])	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/ArgumentsProcessor.java
398	org.mockito.internal.invocation.ArgumentsProcessor	expandVarArgs(boolean,java.lang.Object[])	0	2	[false, false]	false	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/ArgumentsProcessor.java
399	org.mockito.internal.invocation.ArgumentsProcessor	<T>isNullOrEmpty(T[])	0	1	[false]	false	private	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/ArgumentsProcessor.java
400	org.mockito.internal.invocation.ArgumentsProcessor	argumentsToMatchers(java.lang.Object[])	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/ArgumentsProcessor.java
401	org.mockito.internal.invocation.MockitoMethod	getName()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/MockitoMethod.java
402	org.mockito.internal.invocation.MockitoMethod	getReturnType()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/MockitoMethod.java
403	org.mockito.internal.invocation.MockitoMethod	getParameterTypes()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/MockitoMethod.java
404	org.mockito.internal.invocation.MockitoMethod	getExceptionTypes()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/MockitoMethod.java
405	org.mockito.internal.invocation.MockitoMethod	isVarArgs()	0	0	[]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/MockitoMethod.java
406	org.mockito.internal.invocation.MockitoMethod	getJavaMethod()	0	0	[]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/MockitoMethod.java
407	org.mockito.internal.invocation.AbstractAwareMethod	isAbstract()	0	0	[]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/AbstractAwareMethod.java
408	org.mockito.internal.util.collections.ListUtil	<T>filter(java.util.Collection<T>,org.mockito.internal.util.collections.ListUtil.Filter<T>)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/util/collections/ListUtil.java
409	org.mockito.internal.util.collections.ListUtil	<From,To>convert(java.util.Collection<From>,org.mockito.internal.util.collections.ListUtil.Converter<From,To>)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/util/collections/ListUtil.java
410	org.mockito.internal.util.collections.ListUtil$Filter	isOut(T)	0	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/util/collections/ListUtil.java
411	org.mockito.internal.util.collections.ListUtil$Converter	convert(From)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/util/collections/ListUtil.java
412	org.mockito.internal.invocation.InvocationsFinder	InvocationsFinder()	0	0	[]	false	private	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
413	org.mockito.internal.invocation.InvocationsFinder	findInvocations(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
414	org.mockito.internal.invocation.InvocationsFinder	findAllMatchingUnverifiedChunks(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,org.mockito.internal.verification.api.InOrderContext)	0	3	[false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
415	org.mockito.internal.invocation.InvocationsFinder	findMatchingChunk(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,int,org.mockito.internal.verification.api.InOrderContext)	0	4	[false, false, false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
416	org.mockito.internal.invocation.InvocationsFinder	getFirstMatchingChunk(org.mockito.invocation.MatchableInvocation,java.util.List<org.mockito.invocation.Invocation>)	0	2	[false, false]	false	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
417	org.mockito.internal.invocation.InvocationsFinder	findFirstMatchingUnverifiedInvocation(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,org.mockito.internal.verification.api.InOrderContext)	0	3	[false, false, false]	true	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
418	org.mockito.internal.invocation.InvocationsFinder	findSimilarInvocation(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation)	0	2	[false, false]	true	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
419	org.mockito.internal.invocation.InvocationsFinder	findFirstUnverified(java.util.List<org.mockito.invocation.Invocation>)	0	1	[false]	true	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
420	org.mockito.internal.invocation.InvocationsFinder	findFirstUnverified(java.util.List<org.mockito.invocation.Invocation>,java.lang.Object)	0	2	[false, true]	true	package	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
421	org.mockito.internal.invocation.InvocationsFinder	getLastLocation(java.util.List<org.mockito.invocation.Invocation>)	0	1	[false]	true	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
422	org.mockito.internal.invocation.InvocationsFinder	findPreviousVerifiedInOrder(java.util.List<org.mockito.invocation.Invocation>,org.mockito.internal.verification.api.InOrderContext)	0	2	[false, false]	true	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
423	org.mockito.internal.invocation.InvocationsFinder	removeVerifiedInOrder(java.util.List<org.mockito.invocation.Invocation>,org.mockito.internal.verification.api.InOrderContext)	0	2	[false, false]	false	private	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
424	org.mockito.internal.invocation.InvocationsFinder	getAllLocations(java.util.List<org.mockito.invocation.Invocation>)	0	1	[false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
425	org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	RemoveNotMatching(org.mockito.invocation.MatchableInvocation)	0	1	[false]	false	private	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
426	org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	isOut(org.mockito.invocation.Invocation)	410	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
427	org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	RemoveUnverifiedInOrder(org.mockito.internal.verification.api.InOrderContext)	0	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
428	org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	isOut(org.mockito.invocation.Invocation)	410	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
429	org.mockito.internal.invocation.InvocationsFinder	findFirstUnverifiedInOrder(org.mockito.internal.verification.api.InOrderContext,java.util.List<org.mockito.invocation.Invocation>)	0	2	[false, false]	true	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
430	org.mockito.internal.verification.api.InOrderContext	isVerified(org.mockito.invocation.Invocation)	0	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/verification/api/InOrderContext.java
431	org.mockito.internal.verification.api.InOrderContext	markVerified(org.mockito.invocation.Invocation)	0	1	[false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/verification/api/InOrderContext.java
432	org.mockito.internal.invocation.InvocationComparator	compare(org.mockito.invocation.Invocation,org.mockito.invocation.Invocation)	433	2	[false, false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationComparator.java
434	org.mockito.internal.invocation.InvocationMarker	InvocationMarker()	0	0	[]	false	private	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationMarker.java
435	org.mockito.internal.invocation.InvocationMarker	markVerified(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation)	0	2	[false, false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationMarker.java
436	org.mockito.internal.invocation.InvocationMarker	markVerified(org.mockito.invocation.Invocation,org.mockito.invocation.MatchableInvocation)	0	2	[false, false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationMarker.java
437	org.mockito.internal.invocation.InvocationMarker	markVerifiedInOrder(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,org.mockito.internal.verification.api.InOrderContext)	0	3	[false, false, false]	false	public	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationMarker.java
438	org.mockito.internal.invocation.MatchersBinder	bindMatchers(org.mockito.internal.progress.ArgumentMatcherStorage,org.mockito.invocation.Invocation)	0	2	[false, false]	false	public	true	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/MatchersBinder.java
439	org.mockito.internal.invocation.MatchersBinder	validateMatchers(org.mockito.invocation.Invocation,java.util.List<org.mockito.internal.matchers.LocalizedMatcher>)	0	2	[false, false]	false	private	false	file:///private/tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/MatchersBinder.java
